ID,Date,tsID,ACTUAL,Temp,Saturday,Sunday
18766,09.02.2010,13,410621,1,1,0
18767,10.02.2010,13,404676,5,0,1
18768,11.02.2010,13,419050,3,0,0
18769,12.02.2010,13,420711,8,0,0
18770,13.02.2010,13,415801,13,0,0
18771,14.02.2010,13,415357,15,0,0
18772,15.02.2010,13,417834,16,0,0
18773,16.02.2010,13,404768,10,1,0
18774,17.02.2010,13,400690,12,0,1
18775,18.02.2010,13,415452,13,0,0
18776,19.02.2010,13,416812,10,0,0
18777,20.02.2010,13,416511,12,0,0
18778,21.02.2010,13,415109,17,0,0
18779,22.02.2010,13,414410,19,0,0
18780,23.02.2010,13,407107,18,1,0
18781,24.02.2010,13,401701,15,0,1
18782,25.02.2010,13,416059,17,0,0
18783,26.02.2010,13,418556,16,0,0
18784,27.02.2010,13,415567,20,0,0
18785,28.02.2010,13,418199,18,0,0
18786,01.03.2010,13,420281,16,0,0
18787,02.03.2010,13,406713,15,1,0
18788,03.03.2010,13,402112,16,0,1
18789,04.03.2010,13,417647,17,0,0
18790,05.03.2010,13,417899,17,0,0
18791,06.03.2010,13,417822,14,0,0
18792,07.03.2010,13,419316,10,0,0
18793,08.03.2010,13,401578,10,0,1
18794,09.03.2010,13,400329,6,1,0
18795,10.03.2010,13,399341,7,0,1
18796,11.03.2010,13,417201,7,0,0
18797,12.03.2010,13,417006,8,0,0
18798,13.03.2010,13,408637,15,0,0
18799,14.03.2010,13,408794,18,0,0
18800,15.03.2010,13,406872,20,0,0
18801,16.03.2010,13,388211,21,1,0
18802,17.03.2010,13,385944,19,0,1
18803,18.03.2010,13,403145,16,0,0
18804,19.03.2010,13,396253,20,0,0
18805,20.03.2010,13,394415,18,0,0
18806,21.03.2010,13,397700,15,0,0
18807,22.03.2010,13,398781,13,0,0
18808,23.03.2010,13,385423,12,1,0
18809,24.03.2010,13,382248,15,0,1
18810,25.03.2010,13,396637,17,0,0
18811,26.03.2010,13,397422,20,0,0
18812,27.03.2010,13,396387,20,0,0
18813,28.03.2010,13,395061,21,0,0
18814,29.03.2010,13,393876,19,0,0
18815,30.03.2010,13,378868,13,1,0
18816,31.03.2010,13,377604,11,0,1
18817,01.04.2010,13,392395,16,0,0
18818,02.04.2010,13,393122,22,0,0
18819,03.04.2010,13,390051,20,0,0
18820,04.04.2010,13,384628,17,0,0
18821,05.04.2010,13,382891,18,0,0
18822,06.04.2010,13,371065,19,1,0
18823,07.04.2010,13,364594,22,0,1
18824,08.04.2010,13,377853,21,0,0
18825,09.04.2010,13,376340,19,0,0
18826,10.04.2010,13,378458,16,0,0
18827,11.04.2010,13,377341,15,0,0
18828,12.04.2010,13,379069,15,0,0
18829,13.04.2010,13,369795,19,1,0
18830,14.04.2010,13,367147,24,0,1
18831,15.04.2010,13,381424,25,0,0
18832,16.04.2010,13,379559,18,0,0
18833,17.04.2010,13,380221,18,0,0
18834,18.04.2010,13,376756,20,0,0
18835,19.04.2010,13,373983,23,0,0
18836,20.04.2010,13,357286,24,1,0
18837,21.04.2010,13,351807,21,0,1
18838,22.04.2010,13,362961,21,0,0
18839,23.04.2010,13,359702,19,0,0
18840,24.04.2010,13,357410,21,0,0
18841,25.04.2010,13,354468,20,0,0
18842,26.04.2010,13,353853,21,0,0
18843,27.04.2010,13,347784,21,1,0
18844,28.04.2010,13,341153,23,0,1
18845,29.04.2010,13,356926,20,0,0
18846,30.04.2010,13,363066,19,0,0
18847,01.05.2010,13,346059,19,0,1
18848,02.05.2010,13,342661,19,0,1
18849,03.05.2010,13,343650,18,0,1
18850,04.05.2010,13,341856,19,1,0
18851,05.05.2010,13,340083,21,0,1
18852,06.05.2010,13,353525,25,0,0
18853,07.05.2010,13,350903,24,0,0
18854,08.05.2010,13,350443,25,0,0
18855,09.05.2010,13,338116,26,0,1
18856,10.05.2010,13,338078,25,0,1
18857,11.05.2010,13,337789,25,1,0
18858,12.05.2010,13,335479,23,0,1
18859,13.05.2010,13,350691,21,0,0
18860,14.05.2010,13,348270,19,0,0
18861,15.05.2010,13,344557,19,0,0
18862,16.05.2010,13,340928,20,0,0
18863,17.05.2010,13,341621,22,0,0
18864,18.05.2010,13,334018,23,1,0
18865,19.05.2010,13,332171,26,0,1
18866,20.05.2010,13,347072,28,0,0
18867,21.05.2010,13,346315,26,0,0
18868,22.05.2010,13,347692,25,0,0
18869,23.05.2010,13,348186,28,0,0
18870,24.05.2010,13,347089,25,0,0
18871,25.05.2010,13,330067,18,1,0
18872,26.05.2010,13,326556,20,0,1
18873,27.05.2010,13,333568,18,0,0
18874,28.05.2010,13,333658,20,0,0
18875,29.05.2010,13,334039,20,0,0
18876,30.05.2010,13,333573,20,0,0
18877,31.05.2010,13,333397,18,0,0
18878,01.06.2010,13,322368,20,1,0
18879,02.06.2010,13,319494,20,0,1
18880,03.06.2010,13,332356,20,0,0
18881,04.06.2010,13,330904,16,0,0
18882,05.06.2010,13,334184,16,0,0
18883,06.06.2010,13,333630,16,0,0
18884,07.06.2010,13,330254,20,0,0
18885,08.06.2010,13,326642,23,1,0
18886,09.06.2010,13,322520,25,0,1
18887,10.06.2010,13,332278,23,0,0
18888,11.06.2010,13,331532,22,0,0
18889,12.06.2010,13,320322,25,0,1
18890,13.06.2010,13,330811,24,0,0
18891,14.06.2010,13,332236,23,0,0
18892,15.06.2010,13,321134,23,1,0
18893,16.06.2010,13,321174,25,0,1
18894,17.06.2010,13,329016,25,0,0
18895,18.06.2010,13,332189,23,0,0
18896,19.06.2010,13,333283,22,0,0
18897,20.06.2010,13,330770,20,0,0
18898,21.06.2010,13,329944,20,0,0
18899,22.06.2010,13,318415,21,1,0
18900,23.06.2010,13,316828,21,0,1
18901,24.06.2010,13,332214,24,0,0
18902,25.06.2010,13,333624,20,0,0
18903,26.06.2010,13,333562,18,0,0
18904,27.06.2010,13,329668,19,0,0
18905,28.06.2010,13,328731,18,0,0
18906,29.06.2010,13,321128,16,1,0
18907,30.06.2010,13,318383,15,0,1
18908,01.07.2010,13,327821,15,0,0
18909,02.07.2010,13,325800,17,0,0
18910,03.07.2010,13,326283,16,0,0
18911,04.07.2010,13,326707,13,0,0
18912,05.07.2010,13,328620,16,0,0
18913,06.07.2010,13,319479,16,1,0
18914,07.07.2010,13,318104,16,0,1
18915,08.07.2010,13,328499,11,0,0
18916,09.07.2010,13,326118,9,0,0
18917,10.07.2010,13,325876,11,0,0
18918,11.07.2010,13,325809,12,0,0
18919,12.07.2010,13,327809,12,0,0
18920,13.07.2010,13,318746,15,1,0
18921,14.07.2010,13,307816,18,0,1
18922,15.07.2010,13,330227,15,0,0
18923,16.07.2010,13,329508,13,0,0
18924,17.07.2010,13,325102,13,0,0
18925,18.07.2010,13,325005,10,0,0
18926,19.07.2010,13,327349,10,0,0
18927,20.07.2010,13,318617,11,1,0
18928,21.07.2010,13,313551,11,0,1
18929,22.07.2010,13,326554,17,0,0
18930,23.07.2010,13,323616,21,0,0
18931,24.07.2010,13,325403,16,0,0
18932,25.07.2010,13,326623,12,0,0
18933,26.07.2010,13,325439,10,0,0
18934,27.07.2010,13,317809,12,1,0
18935,28.07.2010,13,314064,11,0,1
18936,29.07.2010,13,329920,13,0,0
18937,30.07.2010,13,327903,14,0,0
18938,31.07.2010,13,324770,13,0,0
18939,01.08.2010,13,321946,13,0,0
18940,02.08.2010,13,323976,11,0,0
18941,03.08.2010,13,313723,10,1,0
18942,04.08.2010,13,314613,8,0,1
18943,05.08.2010,13,324865,9,0,0
18944,06.08.2010,13,324548,12,0,0
18945,07.08.2010,13,325622,10,0,0
18946,08.08.2010,13,323459,7,0,0
18947,09.08.2010,13,326927,3,0,0
18948,10.08.2010,13,316974,1,1,0
18949,11.08.2010,13,313413,1,0,1
18950,12.08.2010,13,327281,9,0,0
18951,13.08.2010,13,327565,10,0,0
18952,14.08.2010,13,328152,13,0,0
18953,15.08.2010,13,326953,13,0,0
18954,16.08.2010,13,330926,13,0,0
18955,17.08.2010,13,321772,8,1,0
18956,18.08.2010,13,319550,8,0,1
18957,19.08.2010,13,330186,13,0,0
18958,20.08.2010,13,332871,12,0,0
18959,21.08.2010,13,333579,6,0,0
18960,22.08.2010,13,331199,5,0,0
18961,23.08.2010,13,328654,5,0,0
18962,24.08.2010,13,320094,4,1,0
18963,25.08.2010,13,315432,13,0,1
18964,26.08.2010,13,331143,12,0,0
18965,27.08.2010,13,335420,8,0,0
18966,28.08.2010,13,332914,2,0,0
18967,29.08.2010,13,334334,1,0,0
18968,30.08.2010,13,335313,0,0,0
18969,31.08.2010,13,322295,1,1,0
18970,01.09.2010,13,318915,4,0,1
18971,02.09.2010,13,334761,4,0,0
18972,03.09.2010,13,337653,2,0,0
18973,04.09.2010,13,334534,7,0,0
18974,05.09.2010,13,331907,4,0,0
18975,06.09.2010,13,336694,3,0,0
18976,07.09.2010,13,327665,7,1,0
18977,08.09.2010,13,323552,3,0,1
18978,09.09.2010,13,336574,2,0,0
18979,10.09.2010,13,336256,-2,0,0
18980,11.09.2010,13,339705,4,0,0
18981,12.09.2010,13,340847,5,0,0
18982,13.09.2010,13,343513,8,0,0
18983,14.09.2010,13,327207,3,1,0
18984,15.09.2010,13,323074,1,0,1
18985,16.09.2010,13,341371,1,0,0
18986,17.09.2010,13,343296,-1,0,0
18987,18.09.2010,13,345624,-2,0,0
18988,19.09.2010,13,346873,-2,0,0
18989,20.09.2010,13,350389,-1,0,0
18990,21.09.2010,13,342901,-3,1,0
18991,22.09.2010,13,336748,-2,0,1
18992,23.09.2010,13,351210,-2,0,0
18993,24.09.2010,13,351531,-3,0,0
18994,25.09.2010,13,349765,-1,0,0
18995,26.09.2010,13,351774,0,0,0
18996,27.09.2010,13,356246,1,0,0
18997,28.09.2010,13,350578,0,1,0
18998,29.09.2010,13,349439,0,0,1
18999,30.09.2010,13,361702,0,0,0
19000,01.10.2010,13,362320,-1,0,0
19001,02.10.2010,13,369783,-2,0,0
19002,03.10.2010,13,367839,-4,0,0
19003,04.10.2010,13,373615,-5,0,0
19004,05.10.2010,13,365455,-10,1,0
19005,06.10.2010,13,364165,-10,0,1
19006,07.10.2010,13,378142,-5,0,0
19007,08.10.2010,13,379184,1,0,0
19008,09.10.2010,13,378925,0,0,0
19009,10.10.2010,13,379433,-4,0,0
19010,11.10.2010,13,375941,0,0,0
19011,12.10.2010,13,366687,-2,1,0
19012,13.10.2010,13,365957,-6,0,1
19013,14.10.2010,13,381931,-6,0,0
19014,15.10.2010,13,378054,-9,0,0
19015,16.10.2010,13,381266,-17,0,0
19016,17.10.2010,13,378809,-21,0,0
19017,18.10.2010,13,383845,-23,0,0
19018,19.10.2010,13,369672,-22,1,0
19019,20.10.2010,13,363752,-22,0,1
19020,21.10.2010,13,380138,-22,0,0
19021,22.10.2010,13,382421,-22,0,0
19022,23.10.2010,13,382738,-23,0,0
19023,24.10.2010,13,382143,-25,0,0
19024,25.10.2010,13,383983,-26,0,0
19025,26.10.2010,13,371271,-26,1,0
19026,27.10.2010,13,366283,-26,0,1
19027,28.10.2010,13,383893,-25,0,0
19028,29.10.2010,13,380751,-25,0,0
19029,30.10.2010,13,379425,-24,0,0
19030,31.10.2010,13,379225,-21,0,0
19031,01.11.2010,13,377422,-20,0,0
19032,02.11.2010,13,368765,-9,1,0
19033,03.11.2010,13,363365,-6,0,1
19034,04.11.2010,13,363385,-4,0,1
19035,05.11.2010,13,375109,-8,0,0
19036,06.11.2010,13,375433,-9,0,0
19037,07.11.2010,13,374519,-12.5,0,0
19038,08.11.2010,13,377484,-17,0,0
19039,09.11.2010,13,364787,-16.3,1,0
19040,10.11.2010,13,365275,-10.8,0,1
19041,11.11.2010,13,381144,-4,0,0
19042,12.11.2010,13,379417,-6,0,0
19043,13.11.2010,13,381073,-13.7,0,0
19044,14.11.2010,13,384281,-13,0,0
19045,15.11.2010,13,382810,-13.3,0,0
19046,16.11.2010,13,373627,-18.2,1,0
19047,17.11.2010,13,370122,-18.5,0,1
19048,18.11.2010,13,384148,-24.6,0,0
19049,19.11.2010,13,390846,-17.4,0,0
19050,20.11.2010,13,394382,-15.5,0,0
19051,21.11.2010,13,391512,-13.1,0,0
19052,22.11.2010,13,391555,-14.5,0,0
19053,23.11.2010,13,377431,-21.5,1,0
19054,24.11.2010,13,375285,-26.3,0,1
19055,25.11.2010,13,391682,-12.4,0,0
19056,26.11.2010,13,394310,-6,0,0
19057,27.11.2010,13,394478,-1.8,0,0
19058,28.11.2010,13,395200,-5,0,0
19059,29.11.2010,13,392503,-14,0,0
19060,30.11.2010,13,382125,-15.8,1,0
19061,01.12.2010,13,381208,-18.5,0,1
19062,02.12.2010,13,400085,-20.3,0,0
19063,03.12.2010,13,394007,-17.9,0,0
19064,04.12.2010,13,399191,-20,0,0
19065,05.12.2010,13,402102,-18.5,0,0
19066,06.12.2010,13,401055,-13.6,0,0
19067,07.12.2010,13,389498,-14.1,1,0
19068,08.12.2010,13,388890,-9.7,0,1
19069,09.12.2010,13,407225,-5.3,0,0
19070,10.12.2010,13,406280,-8.5,0,0
19071,11.12.2010,13,408177,-3.7,0,0
19072,12.12.2010,13,409457,-2.4,0,0
19073,13.12.2010,13,409557,-3.5,0,0
19074,14.12.2010,13,397024,-7,1,0
19075,15.12.2010,13,398191,-10.2,0,1
19076,16.12.2010,13,414879,-11.4,0,0
19077,17.12.2010,13,416929,-12.5,0,0
19078,18.12.2010,13,420183,-9.2,0,0
19079,19.12.2010,13,415961,-9.7,0,0
19080,20.12.2010,13,424024,-12.6,0,0
19081,21.12.2010,13,412729,-12.9,1,0
19082,22.12.2010,13,407712,-16.3,0,1
19083,23.12.2010,13,428725,-17.2,0,0
19084,24.12.2010,13,429378,-13.2,0,0
19085,25.12.2010,13,418117,-12.7,0,0
19086,26.12.2010,13,415500,-11.1,0,0
19087,27.12.2010,13,418533,-12.2,0,0
19088,28.12.2010,13,405016,-16.4,1,0
19089,29.12.2010,13,398651,-14.2,0,1
19090,30.12.2010,13,408295,-15,0,0
19091,31.12.2010,13,391300,-13.8,0,0
19092,01.01.2011,13,388150,-5.4,0,1
19093,02.01.2011,13,397834,-2.8,0,1
19094,03.01.2011,13,409032,-8.2,0,1
19095,04.01.2011,13,419319,-17.5,1,0
19096,05.01.2011,13,416777,-8.5,0,1
19097,06.01.2011,13,422731,-4.1,0,1
19098,07.01.2011,13,419868,-15.6,0,1
19099,08.01.2011,13,425016,-19.1,0,1
19100,09.01.2011,13,443299,-12,0,0
19101,10.01.2011,13,442143,-20,0,0
19102,11.01.2011,13,419754,-16,1,0
19103,12.01.2011,13,417953,-8,0,1
19104,13.01.2011,13,434848,-14.1,0,0
19105,14.01.2011,13,428249,-14.6,0,0
19106,15.01.2011,13,430187,-11.5,0,0
19107,16.01.2011,13,432807,-12.9,0,0
19108,17.01.2011,13,436046,-10.1,0,0
19109,18.01.2011,13,426264,-11.3,1,0
19110,19.01.2011,13,425492,-10,0,1
19111,20.01.2011,13,446443,1,0,0
19112,21.01.2011,13,457096,3.3,0,0
19113,22.01.2011,13,457174,2.8,0,0
19114,23.01.2011,13,455657,4.3,0,0
19115,24.01.2011,13,457360,-3.1,0,0
19116,25.01.2011,13,445222,-3.7,1,0
19117,26.01.2011,13,441712,-1.2,0,1
19118,27.01.2011,13,461904,-6.5,0,0
19119,28.01.2011,13,464377,-0.2,0,0
19120,29.01.2011,13,470525,5.4,0,0
19121,30.01.2011,13,475794,-1.5,0,0
19122,31.01.2011,13,480811,-6.5,0,0
19123,01.02.2011,13,463430,-5.6,1,0
19124,02.02.2011,13,457071,-8.5,0,1
19125,03.02.2011,13,472068,-8.6,0,0
19126,04.02.2011,13,468124,-6.4,0,0
19127,05.02.2011,13,469718,0.3,0,0
19128,06.02.2011,13,466758,4.1,0,0
19129,07.02.2011,13,462557,3.1,0,0
19130,08.02.2011,13,453150,3.1,1,0
19131,09.02.2011,13,454237,6.6,0,1
19132,10.02.2011,13,468096,6.3,0,0
19133,11.02.2011,13,467914,7.2,0,0
19134,12.02.2011,13,461043,5.4,0,0
19135,13.02.2011,13,460835,2.5,0,0
19136,14.02.2011,13,461360,4.7,0,0
19137,15.02.2011,13,444977,6.9,1,0
19138,16.02.2011,13,439322,2,0,1
19139,17.02.2011,13,453487,2.1,0,0
19140,18.02.2011,13,445198,2,0,0
19141,19.02.2011,13,440479,2.8,0,0
19142,20.02.2011,13,441444,4.3,0,0
19143,21.02.2011,13,451997,6.1,0,0
19144,22.02.2011,13,444175,6.4,1,0
19145,23.02.2011,13,441558,11.2,0,1
19146,24.02.2011,13,460459,13,0,0
19147,25.02.2011,13,455495,13.5,0,0
19148,26.02.2011,13,452810,14.9,0,0
19149,27.02.2011,13,446333,11.5,0,0
19150,28.02.2011,13,443171,9.5,0,0
19151,01.03.2011,13,426436,7.8,1,0
19152,02.03.2011,13,423305,8.3,0,1
19153,03.03.2011,13,441772,7.6,0,0
19154,04.03.2011,13,440104,8.8,0,0
19155,05.03.2011,13,436350,5.5,0,0
19156,06.03.2011,13,433523,8,0,0
19157,07.03.2011,13,433916,8.7,0,0
19158,08.03.2011,13,412328,10.2,1,0
19159,09.03.2011,13,411105,10.5,0,1
19160,10.03.2011,13,411991,10.5,0,1
19161,11.03.2011,13,430298,8.2,0,0
19162,12.03.2011,13,429119,17,0,0
19163,13.03.2011,13,424277,12.6,0,0
19164,14.03.2011,13,425466,10.7,0,0
19165,15.03.2011,13,402535,10.5,1,0
19166,16.03.2011,13,400358,8.8,0,1
19167,17.03.2011,13,417696,8.5,0,0
19168,18.03.2011,13,418148,9.3,0,0
19169,19.03.2011,13,421134,14.5,0,0
19170,20.03.2011,13,418727,15.3,0,0
19171,21.03.2011,13,421883,17.8,0,0
19172,22.03.2011,13,412041,19.7,1,0
19173,23.03.2011,13,409230,17.5,0,1
19174,24.03.2011,13,421084,10.3,0,0
19175,25.03.2011,13,415033,8.5,0,0
19176,26.03.2011,13,409983,10.7,0,0
19177,27.03.2011,13,408258,10.5,0,0
19178,28.03.2011,13,406085,8,0,0
19179,29.03.2011,13,396126,10.7,1,0
19180,30.03.2011,13,393591,12.9,0,1
19181,31.03.2011,13,406896,18.8,0,0
19182,01.04.2011,13,411445,20.2,0,0
19183,02.04.2011,13,411294,22.3,0,0
19184,03.04.2011,13,409869,20,0,0
19185,04.04.2011,13,412087,21,0,0
19186,05.04.2011,13,401525,22.2,1,0
19187,06.04.2011,13,396724,18.1,0,1
19188,07.04.2011,13,413248,16.2,0,0
19189,08.04.2011,13,410356,16.3,0,0
19190,09.04.2011,13,410084,16,0,0
19191,10.04.2011,13,406766,15.5,0,0
19192,11.04.2011,13,405533,13,0,0
19193,12.04.2011,13,394912,10.3,1,0
19194,13.04.2011,13,390957,11.4,0,1
19195,14.04.2011,13,403201,14.5,0,0
19196,15.04.2011,13,397675,15,0,0
19197,16.04.2011,13,394248,16,0,0
19198,17.04.2011,13,391305,17.8,0,0
19199,18.04.2011,13,393980,20.5,0,0
19200,19.04.2011,13,382689,22.5,1,0
19201,20.04.2011,13,376694,12.5,0,1
19202,21.04.2011,13,393013,13.5,0,0
19203,22.04.2011,13,392827,16.5,0,0
19204,23.04.2011,13,388088,21,0,0
19205,24.04.2011,13,388425,22.5,0,0
19206,25.04.2011,13,387838,23.5,0,0
19207,26.04.2011,13,379188,24.5,1,0
19208,27.04.2011,13,372877,25.5,0,1
19209,28.04.2011,13,389643,26,0,0
19210,29.04.2011,13,391798,26,0,0
19211,30.04.2011,13,384415,24.5,0,0
19212,01.05.2011,13,362261,23,0,1
19213,02.05.2011,13,356363,22.8,0,1
19214,03.05.2011,13,357051,23,1,0
19215,04.05.2011,13,358580,23,0,1
19216,05.05.2011,13,374186,20,0,0
19217,06.05.2011,13,371267,18,0,0
19218,07.05.2011,13,362917,17.5,0,0
19219,08.05.2011,13,368146,18.5,0,0
19220,09.05.2011,13,353069,18,0,1
19221,10.05.2011,13,352132,17,1,0
19222,11.05.2011,13,350913,20,0,1
19223,12.05.2011,13,364511,24,0,0
19224,13.05.2011,13,356222,23,0,0
19225,14.05.2011,13,349879,22,0,0
19226,15.05.2011,13,347072,21.5,0,0
19227,16.05.2011,13,349391,22.5,0,0
19228,17.05.2011,13,343036,22.5,1,0
19229,18.05.2011,13,340084,21,0,1
19230,19.05.2011,13,354450,21.5,0,0
19231,20.05.2011,13,354737,17,0,0
19232,21.05.2011,13,354653,15,0,0
19233,22.05.2011,13,351630,16.5,0,0
19234,23.05.2011,13,354367,19,0,0
19235,24.05.2011,13,343915,21.5,1,0
19236,25.05.2011,13,342640,19,0,1
19237,26.05.2011,13,357691,21,0,0
19238,27.05.2011,13,359865,19.5,0,0
19239,28.05.2011,13,359893,21,0,0
19240,29.05.2011,13,358675,21.5,0,0
19241,30.05.2011,13,361694,21,0,0
19242,31.05.2011,13,344489,20.5,1,0
19243,01.06.2011,13,342415,18.5,0,1
19244,02.06.2011,13,354237,20,0,0
19245,03.06.2011,13,354233,19.5,0,0
19246,04.06.2011,13,354931,21,0,0
19247,05.06.2011,13,353926,19.5,0,0
19248,06.06.2011,13,355834,21,0,0
19249,07.06.2011,13,345449,20,1,0
19250,08.06.2011,13,341093,21.4,0,1
19251,09.06.2011,13,352049,20.6,0,0
19252,10.06.2011,13,351591,21,0,0
19253,11.06.2011,13,352838,19.7,0,0
19254,12.06.2011,13,339270,19.3,0,1
19255,13.06.2011,13,338231,14.5,0,1
19256,14.06.2011,13,338867,16,1,0
19257,15.06.2011,13,339947,18.5,0,1
19258,16.06.2011,13,356177,18,0,0
19259,17.06.2011,13,356727,19.5,0,0
19260,18.06.2011,13,355546,21,0,0
19261,19.06.2011,13,352743,20.6,0,0
19262,20.06.2011,13,353434,24.2,0,0
19263,21.06.2011,13,343618,23.3,1,0
19264,22.06.2011,13,341352,24.1,0,1
19265,23.06.2011,13,357923,24,0,0
19266,24.06.2011,13,350834,21,0,0
19267,25.06.2011,13,349480,19,0,0
19268,26.06.2011,13,354946,18.6,0,0
19269,27.06.2011,13,353801,19,0,0
19270,28.06.2011,13,342072,17.7,1,0
19271,29.06.2011,13,339635,19.2,0,1
19272,30.06.2011,13,350209,17.9,0,0
19273,01.07.2011,13,350075,18.7,0,0
19274,02.07.2011,13,351026,15.5,0,0
19275,03.07.2011,13,347677,12.7,0,0
19276,04.07.2011,13,349821,11,0,0
19277,05.07.2011,13,339875,15,1,0
19278,06.07.2011,13,337368,15.9,0,1
19279,07.07.2011,13,349937,18,0,0
19280,08.07.2011,13,344895,16.9,0,0
19281,09.07.2011,13,344876,16.5,0,0
19282,10.07.2011,13,346478,17.5,0,0
19283,11.07.2011,13,346579,17.1,0,0
19284,12.07.2011,13,338723,19,1,0
19285,13.07.2011,13,334533,16.9,0,1
19286,14.07.2011,13,348456,16.7,0,0
19287,15.07.2011,13,350024,15.5,0,0
19288,16.07.2011,13,349372,14.2,0,0
19289,17.07.2011,13,352598,16.5,0,0
19290,18.07.2011,13,355397,14.5,0,0
19291,19.07.2011,13,346640,15.5,1,0
19292,20.07.2011,13,343823,15.2,0,1
19293,21.07.2011,13,357923,13,0,0
19294,22.07.2011,13,358529,12,0,0
19295,23.07.2011,13,358181,11.5,0,0
19296,24.07.2011,13,356948,12.7,0,0
19297,25.07.2011,13,360260,11.5,0,0
19298,26.07.2011,13,346638,8.8,1,0
19299,27.07.2011,13,345397,10.5,0,1
19300,28.07.2011,13,357191,11.5,0,0
19301,29.07.2011,13,358885,12.5,0,0
19302,30.07.2011,13,359870,11.7,0,0
19303,31.07.2011,13,355086,13,0,0
19304,01.08.2011,13,354456,10.5,0,0
19305,02.08.2011,13,347225,9.4,1,0
19306,03.08.2011,13,343532,5,0,1
19307,04.08.2011,13,357732,6,0,0
19308,05.08.2011,13,354043,6.5,0,0
19309,06.08.2011,13,351477,3.9,0,0
19310,07.08.2011,13,348986,3,0,0
19311,08.08.2011,13,350054,2.5,0,0
19312,09.08.2011,13,341700,0.1,1,0
19313,10.08.2011,13,339309,2,0,1
19314,11.08.2011,13,356423,2.5,0,0
19315,12.08.2011,13,357010,1.9,0,0
19316,13.08.2011,13,353872,6,0,0
19317,14.08.2011,13,354286,7,0,0
19318,15.08.2011,13,356021,2.9,0,0
19319,16.08.2011,13,343751,3.3,1,0
19320,17.08.2011,13,340703,11,0,1
19321,18.08.2011,13,353095,8.9,0,0
19322,19.08.2011,13,353334,4,0,0
19323,20.08.2011,13,354335,3.5,0,0
19324,21.08.2011,13,357355,2.3,0,0
19325,22.08.2011,13,360493,5.5,0,0
19326,23.08.2011,13,349054,7.5,1,0
19327,24.08.2011,13,344491,5.4,0,1
19328,25.08.2011,13,358629,7.5,0,0
19329,26.08.2011,13,360151,6.5,0,0
19330,27.08.2011,13,355641,1.6,0,0
19331,28.08.2011,13,354167,-0.9,0,0
19332,29.08.2011,13,353739,-2,0,0
19333,30.08.2011,13,343373,-3.2,1,0
19334,31.08.2011,13,341342,3,0,1
19335,01.09.2011,13,357225,5,0,0
19336,02.09.2011,13,355072,7.4,0,0
19337,03.09.2011,13,356530,6.5,0,0
19338,04.09.2011,13,359962,7.5,0,0
19339,05.09.2011,13,362542,9.5,0,0
19340,06.09.2011,13,353631,7.5,1,0
19341,07.09.2011,13,350678,4.5,0,1
19342,08.09.2011,13,363867,2,0,0
19343,09.09.2011,13,363077,5.5,0,0
19344,10.09.2011,13,364788,7,0,0
19345,11.09.2011,13,368952,5.7,0,0
19346,12.09.2011,13,372531,5.5,0,0
19347,13.09.2011,13,358445,10,1,0
19348,14.09.2011,13,357104,7.5,0,1
19349,15.09.2011,13,373943,5.5,0,0
19350,16.09.2011,13,371829,3.5,0,0
19351,17.09.2011,13,374821,5.8,0,0
19352,18.09.2011,13,376933,3.6,0,0
19353,19.09.2011,13,382796,0.5,0,0
19354,20.09.2011,13,373775,3.6,1,0
19355,21.09.2011,13,370325,3.5,0,1
19356,22.09.2011,13,386977,0.5,0,0
19357,23.09.2011,13,386923,-1.3,0,0
19358,24.09.2011,13,389812,2.2,0,0
19359,25.09.2011,13,388857,-2.5,0,0
19360,26.09.2011,13,384146,-0.5,0,0
19361,27.09.2011,13,370972,-1,1,0
19362,28.09.2011,13,364474,-1.5,0,1
19363,29.09.2011,13,379601,-4,0,0
19364,30.09.2011,13,376058,-5,0,0
19365,01.10.2011,13,386238,-5.4,0,0
19366,02.10.2011,13,388774,-4.7,0,0
19367,03.10.2011,13,392346,-1.5,0,0
19368,04.10.2011,13,383434,-0.3,1,0
19369,05.10.2011,13,376688,-1.2,0,1
19370,06.10.2011,13,389375,-1.5,0,0
19371,07.10.2011,13,391184,-8.5,0,0
19372,08.10.2011,13,390904,-3.3,0,0
19373,09.10.2011,13,392871,-3,0,0
19374,10.10.2011,13,397120,-12.9,0,0
19375,11.10.2011,13,383829,-9,1,0
19376,12.10.2011,13,381026,-1.4,0,1
19377,13.10.2011,13,396764,-1.9,0,0
19378,14.10.2011,13,398425,-2.6,0,0
19379,15.10.2011,13,401131,-4,0,0
19380,16.10.2011,13,400244,-8.9,0,0
19381,17.10.2011,13,403522,-9.5,0,0
19382,18.10.2011,13,393200,-8.1,1,0
19383,19.10.2011,13,394333,-7.1,0,1
19384,20.10.2011,13,409959,-7.1,0,0
19385,21.10.2011,13,413933,-10,0,0
19386,22.10.2011,13,420427,-18.5,0,0
19387,23.10.2011,13,424303,-20.5,0,0
19388,24.10.2011,13,426046,-10.8,0,0
19389,25.10.2011,13,416477,-8.4,1,0
19390,26.10.2011,13,415321,-20.5,0,1
19391,27.10.2011,13,434648,-13.5,0,0
19392,28.10.2011,13,432484,-9,0,0
19393,29.10.2011,13,428084,-9.5,0,0
19394,30.10.2011,13,426137,-3.9,0,0
19395,31.10.2011,13,423318,-0.8,0,0
19396,01.11.2011,13,409816,-5.5,1,0
